account_name,pe_firm,pe_firm_id,pe_hq_city,pe_hq_region,pe_list_role,pe_multi_sector,investment_status,description,region,strategy,website,sources,source_urls,company_url,wikipedia_url,firm_portfolio_url
Noom,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/noom/,,https://www.silverlake.com/portfolio/
NortonLifeLock,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/nortonlifelock/,,https://www.silverlake.com/portfolio/
NXP,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/nxp/,,https://www.silverlake.com/portfolio/
Oak View Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/oak-view-group/,,https://www.silverlake.com/portfolio/
Omio,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/omio/,,https://www.silverlake.com/portfolio/
Opera Solutions,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/opera-solutions/,,https://www.silverlake.com/portfolio/
Outspoken,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/outspoken/,,https://www.silverlake.com/portfolio/
Peloton,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/peloton/,,https://www.silverlake.com/portfolio/
Plaid,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/plaid/,,https://www.silverlake.com/portfolio/
Power-One,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/power-one/,,https://www.silverlake.com/portfolio/
PrimeSense,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/primesense/,,https://www.silverlake.com/portfolio/
ProService,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/proservice/,,https://www.silverlake.com/portfolio/
Qualtrics,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/qualtrics/,,https://www.silverlake.com/portfolio/
Quorum Software,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/quorum-software/,,https://www.silverlake.com/portfolio/
RAC,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/rac/,,https://www.silverlake.com/portfolio/
Red Ventures,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Red_Ventures,https://www.silverlake.com/portfolio/red-ventures/,https://en.wikipedia.org/wiki/Red_Ventures,https://www.silverlake.com/portfolio/
Relativity,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/relativity/,,https://www.silverlake.com/portfolio/
Reliance Retail,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/reliance-retail/,,https://www.silverlake.com/portfolio/
Renovate America,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/renovate-america/,,https://www.silverlake.com/portfolio/
Riverstone Networks,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/riverstone/,,https://www.silverlake.com/portfolio/
Root,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/root/,,https://www.silverlake.com/portfolio/
Sabre,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sabre/,,https://www.silverlake.com/portfolio/
Seagate,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/seagate/,,https://www.silverlake.com/portfolio/
Sensata Technologies,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sensata-technologies/,,https://www.silverlake.com/portfolio/
SenseTime,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sensetime/,,https://www.silverlake.com/portfolio/
Serena,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/serena/,,https://www.silverlake.com/portfolio/
ServiceMax,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/ServiceMax,https://www.silverlake.com/portfolio/servicemax/,https://en.wikipedia.org/wiki/ServiceMax,https://www.silverlake.com/portfolio/
Shadowbox Studios,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/shadowbox/,,https://www.silverlake.com/portfolio/
Silae,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/silae/,,https://www.silverlake.com/portfolio/
Skype,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Skype,https://www.silverlake.com/portfolio/skype/,https://en.wikipedia.org/wiki/Skype,https://www.silverlake.com/portfolio/
SMART Global Holdings,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/smart-global-holdings/,,https://www.silverlake.com/portfolio/
SMART Storage Systems,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/smart-storage-systems/,,https://www.silverlake.com/portfolio/
SoFi,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sofi/,,https://www.silverlake.com/portfolio/
Software AG,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Software_AG,https://www.silverlake.com/portfolio/software-ag/,https://en.wikipedia.org/wiki/Software_AG,https://www.silverlake.com/portfolio/
SolarCity,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/solarcity/,,https://www.silverlake.com/portfolio/
SolarWinds,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/solarwinds/,,https://www.silverlake.com/portfolio/
Spansion,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/spansion/,,https://www.silverlake.com/portfolio/
Splunk,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/splunk-2/,,https://www.silverlake.com/portfolio/
Spreadtrum,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/spreadtrum/,,https://www.silverlake.com/portfolio/
Stripe,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/stripe/,,https://www.silverlake.com/portfolio/
SubmitOrder,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/submitorder/,,https://www.silverlake.com/portfolio/
SunGard,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sungard/,,https://www.silverlake.com/portfolio/
TAL Education Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/tal-education-group/,,https://www.silverlake.com/portfolio/
Talend,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/talend/,,https://www.silverlake.com/portfolio/
Tandberg,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/tandberg/,,https://www.silverlake.com/portfolio/
TeamSystem,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/teamsystem/,,https://www.silverlake.com/portfolio/
TEG,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/teg/,,https://www.silverlake.com/portfolio/
Terremark,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/terremark/,,https://www.silverlake.com/portfolio/
Tesla,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/tesla/,,https://www.silverlake.com/portfolio/
Thomson,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/thomson/,,https://www.silverlake.com/portfolio/
Thrasio,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/thrasio/,,https://www.silverlake.com/portfolio/
TikTok USDS JV,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/tiktok-usds-jv/,,https://www.silverlake.com/portfolio/
Tintri,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/tintri/,,https://www.silverlake.com/portfolio/
Twitter,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/twitter/,,https://www.silverlake.com/portfolio/
UFC,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/ufc/,,https://www.silverlake.com/portfolio/
UGS,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/ugs/,,https://www.silverlake.com/portfolio/
UiPath,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/uipath/,,https://www.silverlake.com/portfolio/
Unity,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/unity/,,https://www.silverlake.com/portfolio/
Unitymedia,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/unitymedia/,,https://www.silverlake.com/portfolio/
Vantage Data Centers,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/vantage-data-centers/,,https://www.silverlake.com/portfolio/
Velocity Technology Solutions,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/velocity-technology-solutions/,,https://www.silverlake.com/portfolio/
Verily,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Verily,https://www.silverlake.com/portfolio/verily/,https://en.wikipedia.org/wiki/Verily,https://www.silverlake.com/portfolio/
Virtu Financial,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/virtu-financial/,,https://www.silverlake.com/portfolio/
VMware,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/vmware/,,https://www.silverlake.com/portfolio/
Waymo,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Waymo,https://www.silverlake.com/portfolio/waymo/,https://en.wikipedia.org/wiki/Waymo,https://www.silverlake.com/portfolio/
WP Engine,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/WP_Engine,https://www.silverlake.com/portfolio/wp-engine/,https://en.wikipedia.org/wiki/WP_Engine,https://www.silverlake.com/portfolio/
Xoriant,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/xoriant/,,https://www.silverlake.com/portfolio/
Xplor Technologies,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/clubessential-holdings/,,https://www.silverlake.com/portfolio/
ZPG,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/zpg/,,https://www.silverlake.com/portfolio/
Zuora,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/zuora/,,https://www.silverlake.com/portfolio/
Zynga,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/zynga/,,https://www.silverlake.com/portfolio/
4human,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,HR and quality management software,emea,equity,https://4human.no,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/4human/,,https://www.accel-kkr.com/portfolio/
Abrigo,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Risk management for financial institutions,north america,equity,https://www.abrigo.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/abrigo/,,https://www.accel-kkr.com/portfolio/
Accertify,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Fraud prevention and payment gateway solutions,north america,credit,https://www.accertify.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/accertify/,,https://www.accel-kkr.com/portfolio/
AccessPay,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Payments operations platform for finance,emea,equity,https://accesspay.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/accesspay/,,https://www.accel-kkr.com/portfolio/
Appspace,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Workplace experience platform,north america,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/appspace/,,https://www.accel-kkr.com/portfolio/
Arbiter,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Arbiter is the trusted leader in school and athletic program management,north america,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/arbiter/,,https://www.accel-kkr.com/portfolio/
Basware,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,AP automation and invoicing platform,emea,equity,https://www.basware.com/en-en/home,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/basware/,,https://www.accel-kkr.com/portfolio/
Birdeye,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Customer experience platform,north america,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/birdeye/,,https://www.accel-kkr.com/portfolio/
Blue Mountain,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Asset management for life sciences,north america,equity,https://www.bluemountain.io,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/blue-mountain-quality-resources/,,https://www.accel-kkr.com/portfolio/
Cendyn,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Sales and marketing platform for travel and hospitality,north america,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/cendyn/,,https://www.accel-kkr.com/portfolio/
CXT Software,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,"Software for courier, last-mile, LTL, distribution, and customized logistics",north america,credit,https://cxtsoftware.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/cxt-software/,,https://www.accel-kkr.com/portfolio/
Dalet,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Media production and distribution workflow solutions,emea,credit,https://www.dalet.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/dalet/,,https://www.accel-kkr.com/portfolio/
Drips,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Conversational texting and AI-powered engagement,north america,equity,https://drips.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/drips/,,https://www.accel-kkr.com/portfolio/
Duett,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,SaaS solutions for accounting offices,emea,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/duett-as/,,https://www.accel-kkr.com/portfolio/
Eletive,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Employee engagement and performance management software,emea,equity,https://eletive.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/eletive/,,https://www.accel-kkr.com/portfolio/
Endalia,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,HCM and payroll SaaS for businesses in Spain,emea,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/endalia/,,https://www.accel-kkr.com/portfolio/
Engageware,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Customer engagement solutions with AI,north america,credit,https://engageware.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/engageware/,,https://www.accel-kkr.com/portfolio/
Enmark,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Enterprise software for the metals industry,north america,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/enmark/,,https://www.accel-kkr.com/portfolio/
Entersekt,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Device identity and authentication software,emea,equity,https://www.entersekt.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/entersekt/,,https://www.accel-kkr.com/portfolio/
ESG,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Transaction management for retail energy,emea,credit,https://esgglobal.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/esg/,,https://www.accel-kkr.com/portfolio/
ESO,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,"Software for EMS agencies, fire departments, and hospitals",north america,credit,https://www.eso.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/eso/,,https://www.accel-kkr.com/portfolio/
ESTELA,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Electronic tax and signature solutions,latin america,equity,https://www.estela.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/estela/,,https://www.accel-kkr.com/portfolio/
Exxat,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Technology for clinical and experiential education,north america,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/exaat/,,https://www.accel-kkr.com/portfolio/
FastSpring,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Cloud-based e-commerce platform,north america,equity,https://fastspring.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/fastspring/,,https://www.accel-kkr.com/portfolio/
FRISS,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Fraud and risk detection for insurance,emea,equity,https://www.friss.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/friss/,,https://www.accel-kkr.com/portfolio/
GPS Insight,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Fleet management and field service software,north america,equity,https://www.gpsinsight.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/gps-insight/,,https://www.accel-kkr.com/portfolio/
Greenshades,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,"Provider of payroll, tax compliance, and HR solutions",north america,equity,https://go.greenshades.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/greenshades/,,https://www.accel-kkr.com/portfolio/
Humanforce,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Workforce management solutions,asia pacific,equity,https://humanforce.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/humanforce/,,https://www.accel-kkr.com/portfolio/
imed,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Online platform for Chilean healthcare,latin america,equity,https://imed.cl,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/imed/,,https://www.accel-kkr.com/portfolio/
IntelePeer,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Communications automation with AI,north america,credit,https://intelepeer.ai,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/intelepeer/,,https://www.accel-kkr.com/portfolio/
isolved HCM,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Employee experience and HCM solutions,north america,equity,https://www.isolvedhcm.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/isolvedhcm/,,https://www.accel-kkr.com/portfolio/
Kaleris,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Transportation and yard management solutions,north america,credit,https://www.kaleris.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/kaleris/,,https://www.accel-kkr.com/portfolio/
Kantata,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Professional services automation software,emea,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/kantata/,,https://www.accel-kkr.com/portfolio/
LeagueApps,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,Youth sports management platform,north america,equity,https://leagueapps.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/leagueapps/,,https://www.accel-kkr.com/portfolio/
LeanDNA,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,AI supply chain technology,emea,equity,https://lltrck.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/leandna/,,https://www.accel-kkr.com/portfolio/
Lemontech,Accel-KKR,accel-kkr,Menlo Park,San Francisco Bay Area,featured,no,current,SaaS software for law firms in Latin America,latin america,equity,https://www.lemontech.com,official_site,https://www.accel-kkr.com/portfolio/,https://www.accel-kkr.com/portfolio-company/lemontech/,,https://www.accel-kkr.com/portfolio/
